STATION_ID,TIME_TAG UTC (Z+0),VEGA
VANCOUVER HARBOUR,2019-09-29 02:16,4.5470
VANCOUVER HARBOUR,2019-09-29 02:17,4.5470
VANCOUVER HARBOUR,2019-09-29 02:18,4.5430
VANCOUVER HARBOUR,2019-09-29 02:19,4.5350
VANCOUVER HARBOUR,2019-09-29 02:20,4.5230
VANCOUVER HARBOUR,2019-09-29 02:21,4.5190
VANCOUVER HARBOUR,2019-09-29 02:22,4.5110
VANCOUVER HARBOUR,2019-09-29 02:23,4.5050
VANCOUVER HARBOUR,2019-09-29 02:24,4.4970
VANCOUVER HARBOUR,2019-09-29 02:25,4.4850
VANCOUVER HARBOUR,2019-09-29 02:26,4.49
VANCOUVER HARBOUR,2019-09-29 02:27,4.4770
VANCOUVER HARBOUR,2019-09-29 02:28,4.4740
VANCOUVER HARBOUR,2019-09-29 02:29,4.47
VANCOUVER HARBOUR,2019-09-29 02:30,4.4570
VANCOUVER HARBOUR,2019-09-29 02:31,4.47
VANCOUVER HARBOUR,2019-09-29 02:32,4.4520
VANCOUVER HARBOUR,2019-09-29 02:33,4.4460
VANCOUVER HARBOUR,2019-09-29 02:34,4.4310
VANCOUVER HARBOUR,2019-09-29 02:35,4.4250
VANCOUVER HARBOUR,2019-09-29 02:36,4.4150
VANCOUVER HARBOUR,2019-09-29 02:37,4.4080
VANCOUVER HARBOUR,2019-09-29 02:38,4.3940
VANCOUVER HARBOUR,2019-09-29 02:39,4.3870
VANCOUVER HARBOUR,2019-09-29 02:40,4.3790
VANCOUVER HARBOUR,2019-09-29 02:41,4.3650
VANCOUVER HARBOUR,2019-09-29 02:42,4.3590
VANCOUVER HARBOUR,2019-09-29 02:43,4.3510
VANCOUVER HARBOUR,2019-09-29 02:44,4.3460
VANCOUVER HARBOUR,2019-09-29 02:45,4.3390
VANCOUVER HARBOUR,2019-09-29 02:46,4.3330
VANCOUVER HARBOUR,2019-09-29 02:47,4.3260
VANCOUVER HARBOUR,2019-09-29 02:48,4.3060
VANCOUVER HARBOUR,2019-09-29 02:49,4.30
VANCOUVER HARBOUR,2019-09-29 02:50,4.2870
VANCOUVER HARBOUR,2019-09-29 02:51,4.2810
VANCOUVER HARBOUR,2019-09-29 02:52,4.2710
VANCOUVER HARBOUR,2019-09-29 02:53,4.2640
VANCOUVER HARBOUR,2019-09-29 02:54,4.25
VANCOUVER HARBOUR,2019-09-29 02:55,4.2470
VANCOUVER HARBOUR,2019-09-29 02:56,4.24
VANCOUVER HARBOUR,2019-09-29 02:57,4.2290
VANCOUVER HARBOUR,2019-09-29 02:58,4.2190
VANCOUVER HARBOUR,2019-09-29 02:59,4.2140
VANCOUVER HARBOUR,2019-09-29 03:00,4.2070
VANCOUVER HARBOUR,2019-09-29 03:01,4.20
VANCOUVER HARBOUR,2019-09-29 03:02,4.1880
VANCOUVER HARBOUR,2019-09-29 03:03,4.1790
VANCOUVER HARBOUR,2019-09-29 03:04,4.1720
VANCOUVER HARBOUR,2019-09-29 03:05,4.1650
VANCOUVER HARBOUR,2019-09-29 03:06,4.1560
VANCOUVER HARBOUR,2019-09-29 03:07,4.1510
VANCOUVER HARBOUR,2019-09-29 03:08,4.1440
VANCOUVER HARBOUR,2019-09-29 03:09,4.1350
VANCOUVER HARBOUR,2019-09-29 03:10,4.13
VANCOUVER HARBOUR,2019-09-29 03:11,4.12
VANCOUVER HARBOUR,2019-09-29 03:12,4.1130
VANCOUVER HARBOUR,2019-09-29 03:13,4.1060
VANCOUVER HARBOUR,2019-09-29 03:14,4.0960
VANCOUVER HARBOUR,2019-09-29 03:15,4.0940
VANCOUVER HARBOUR,2019-09-29 03:16,4.0840
VANCOUVER HARBOUR,2019-09-29 03:17,4.0690
VANCOUVER HARBOUR,2019-09-29 03:18,4.0630
VANCOUVER HARBOUR,2019-09-29 03:19,4.0440
VANCOUVER HARBOUR,2019-09-29 03:20,4.0590
VANCOUVER HARBOUR,2019-09-29 03:21,4.0590
VANCOUVER HARBOUR,2019-09-29 03:22,4.0280
VANCOUVER HARBOUR,2019-09-29 03:23,4.0180
VANCOUVER HARBOUR,2019-09-29 03:24,4.0110
VANCOUVER HARBOUR,2019-09-29 03:25,3.9980
VANCOUVER HARBOUR,2019-09-29 03:26,3.9970
VANCOUVER HARBOUR,2019-09-29 03:27,3.9810
VANCOUVER HARBOUR,2019-09-29 03:28,3.9830
VANCOUVER HARBOUR,2019-09-29 03:29,3.9690
VANCOUVER HARBOUR,2019-09-29 03:30,3.9550
VANCOUVER HARBOUR,2019-09-29 03:31,3.9450
VANCOUVER HARBOUR,2019-09-29 03:32,3.9410
VANCOUVER HARBOUR,2019-09-29 03:33,3.9290
VANCOUVER HARBOUR,2019-09-29 03:34,3.9220
VANCOUVER HARBOUR,2019-09-29 03:35,3.9170
VANCOUVER HARBOUR,2019-09-29 03:36,3.90
VANCOUVER HARBOUR,2019-09-29 03:37,3.8890
VANCOUVER HARBOUR,2019-09-29 03:38,3.8770
VANCOUVER HARBOUR,2019-09-29 03:39,3.8730
VANCOUVER HARBOUR,2019-09-29 03:40,3.8560
VANCOUVER HARBOUR,2019-09-29 03:41,3.8460
VANCOUVER HARBOUR,2019-09-29 03:42,3.8370
VANCOUVER HARBOUR,2019-09-29 03:43,3.8320
VANCOUVER HARBOUR,2019-09-29 03:44,3.8210
VANCOUVER HARBOUR,2019-09-29 03:45,3.8060
VANCOUVER HARBOUR,2019-09-29 03:46,3.7950
VANCOUVER HARBOUR,2019-09-29 03:47,3.7850
VANCOUVER HARBOUR,2019-09-29 03:48,3.7740
VANCOUVER HARBOUR,2019-09-29 03:49,3.7660
VANCOUVER HARBOUR,2019-09-29 03:50,3.7570
VANCOUVER HARBOUR,2019-09-29 03:51,3.7380
VANCOUVER HARBOUR,2019-09-29 03:52,3.7310
VANCOUVER HARBOUR,2019-09-29 03:53,3.7270
VANCOUVER HARBOUR,2019-09-29 03:54,3.7080
VANCOUVER HARBOUR,2019-09-29 03:55,3.7010
VANCOUVER HARBOUR,2019-09-29 03:56,3.6910
VANCOUVER HARBOUR,2019-09-29 03:57,3.6810
VANCOUVER HARBOUR,2019-09-29 03:58,3.6720
VANCOUVER HARBOUR,2019-09-29 03:59,3.6680
VANCOUVER HARBOUR,2019-09-29 04:00,3.6530
VANCOUVER HARBOUR,2019-09-29 04:01,3.6360
VANCOUVER HARBOUR,2019-09-29 04:02,3.6250
VANCOUVER HARBOUR,2019-09-29 04:03,3.6290
VANCOUVER HARBOUR,2019-09-29 04:04,3.6130
VANCOUVER HARBOUR,2019-09-29 04:05,3.6030
VANCOUVER HARBOUR,2019-09-29 04:06,3.5940
VANCOUVER HARBOUR,2019-09-29 04:07,3.5850
VANCOUVER HARBOUR,2019-09-29 04:08,3.5760
VANCOUVER HARBOUR,2019-09-29 04:09,3.5680
VANCOUVER HARBOUR,2019-09-29 04:10,3.5560
VANCOUVER HARBOUR,2019-09-29 04:11,3.5470
VANCOUVER HARBOUR,2019-09-29 04:12,3.5370
VANCOUVER HARBOUR,2019-09-29 04:13,3.5240
VANCOUVER HARBOUR,2019-09-29 04:14,3.5160
VANCOUVER HARBOUR,2019-09-29 04:15,3.5040
VANCOUVER HARBOUR,2019-09-29 04:16,3.5020
VANCOUVER HARBOUR,2019-09-29 04:17,3.4880
VANCOUVER HARBOUR,2019-09-29 04:18,3.4760
VANCOUVER HARBOUR,2019-09-29 04:19,3.4640
VANCOUVER HARBOUR,2019-09-29 04:20,3.4550
VANCOUVER HARBOUR,2019-09-29 04:21,3.4440
VANCOUVER HARBOUR,2019-09-29 04:22,3.4340
VANCOUVER HARBOUR,2019-09-29 04:23,3.4260
VANCOUVER HARBOUR,2019-09-29 04:24,3.41
VANCOUVER HARBOUR,2019-09-29 04:25,3.4030
VANCOUVER HARBOUR,2019-09-29 04:26,3.3920
VANCOUVER HARBOUR,2019-09-29 04:27,3.38
VANCOUVER HARBOUR,2019-09-29 04:28,3.37
VANCOUVER HARBOUR,2019-09-29 04:29,3.3560
VANCOUVER HARBOUR,2019-09-29 04:30,3.3510
VANCOUVER HARBOUR,2019-09-29 04:31,3.3390
VANCOUVER HARBOUR,2019-09-29 04:32,3.3270
VANCOUVER HARBOUR,2019-09-29 04:33,3.3130
VANCOUVER HARBOUR,2019-09-29 04:34,3.3060
VANCOUVER HARBOUR,2019-09-29 04:35,3.2930
VANCOUVER HARBOUR,2019-09-29 04:36,3.28
VANCOUVER HARBOUR,2019-09-29 04:37,3.2710
VANCOUVER HARBOUR,2019-09-29 04:38,3.2570
VANCOUVER HARBOUR,2019-09-29 04:39,3.2490
VANCOUVER HARBOUR,2019-09-29 04:40,3.2380
VANCOUVER HARBOUR,2019-09-29 04:41,3.2240
VANCOUVER HARBOUR,2019-09-29 04:42,3.2080
VANCOUVER HARBOUR,2019-09-29 04:43,3.1980
VANCOUVER HARBOUR,2019-09-29 04:44,3.1890
VANCOUVER HARBOUR,2019-09-29 04:45,3.1790
VANCOUVER HARBOUR,2019-09-29 04:46,3.1650
VANCOUVER HARBOUR,2019-09-29 04:47,3.1560
VANCOUVER HARBOUR,2019-09-29 04:48,3.1460
VANCOUVER HARBOUR,2019-09-29 04:49,3.13
VANCOUVER HARBOUR,2019-09-29 04:50,3.1220
VANCOUVER HARBOUR,2019-09-29 04:51,3.1080
VANCOUVER HARBOUR,2019-09-29 04:52,3.0970
VANCOUVER HARBOUR,2019-09-29 04:53,3.0890
VANCOUVER HARBOUR,2019-09-29 04:54,3.0770
VANCOUVER HARBOUR,2019-09-29 04:55,3.0630
VANCOUVER HARBOUR,2019-09-29 04:56,3.0490
VANCOUVER HARBOUR,2019-09-29 04:57,3.0360
VANCOUVER HARBOUR,2019-09-29 04:58,3.0260
VANCOUVER HARBOUR,2019-09-29 04:59,3.0180
VANCOUVER HARBOUR,2019-09-29 05:00,3.0030
VANCOUVER HARBOUR,2019-09-29 05:01,2.9910
VANCOUVER HARBOUR,2019-09-29 05:02,2.9880
VANCOUVER HARBOUR,2019-09-29 05:03,2.9760
VANCOUVER HARBOUR,2019-09-29 05:04,2.9640
VANCOUVER HARBOUR,2019-09-29 05:05,2.9480
VANCOUVER HARBOUR,2019-09-29 05:06,2.9390
VANCOUVER HARBOUR,2019-09-29 05:07,2.9360
VANCOUVER HARBOUR,2019-09-29 05:08,2.9240
VANCOUVER HARBOUR,2019-09-29 05:09,2.9120
VANCOUVER HARBOUR,2019-09-29 05:10,2.8980
VANCOUVER HARBOUR,2019-09-29 05:11,2.8890
VANCOUVER HARBOUR,2019-09-29 05:12,2.8750
VANCOUVER HARBOUR,2019-09-29 05:13,2.8630
VANCOUVER HARBOUR,2019-09-29 05:14,2.8560
VANCOUVER HARBOUR,2019-09-29 05:15,2.8370
VANCOUVER HARBOUR,2019-09-29 05:16,2.8390
VANCOUVER HARBOUR,2019-09-29 05:17,2.8340
VANCOUVER HARBOUR,2019-09-29 05:18,2.8230
VANCOUVER HARBOUR,2019-09-29 05:19,2.8040
VANCOUVER HARBOUR,2019-09-29 05:20,2.7950
VANCOUVER HARBOUR,2019-09-29 05:21,2.78
VANCOUVER HARBOUR,2019-09-29 05:22,2.7680
VANCOUVER HARBOUR,2019-09-29 05:23,2.7640
VANCOUVER HARBOUR,2019-09-29 05:24,2.7550
VANCOUVER HARBOUR,2019-09-29 05:25,2.7330
VANCOUVER HARBOUR,2019-09-29 05:26,2.7310
VANCOUVER HARBOUR,2019-09-29 05:27,2.7230
VANCOUVER HARBOUR,2019-09-29 05:28,2.7140
VANCOUVER HARBOUR,2019-09-29 05:29,2.7020
VANCOUVER HARBOUR,2019-09-29 05:30,2.6890
VANCOUVER HARBOUR,2019-09-29 05:31,2.6810
VANCOUVER HARBOUR,2019-09-29 05:32,2.6670
VANCOUVER HARBOUR,2019-09-29 05:33,2.6540
VANCOUVER HARBOUR,2019-09-29 05:34,2.6450
VANCOUVER HARBOUR,2019-09-29 05:35,2.6350
VANCOUVER HARBOUR,2019-09-29 05:36,2.6260
VANCOUVER HARBOUR,2019-09-29 05:37,2.6190
VANCOUVER HARBOUR,2019-09-29 05:38,2.6090
VANCOUVER HARBOUR,2019-09-29 05:39,2.5930
VANCOUVER HARBOUR,2019-09-29 05:40,2.5820
VANCOUVER HARBOUR,2019-09-29 05:41,2.57
VANCOUVER HARBOUR,2019-09-29 05:42,2.5590
VANCOUVER HARBOUR,2019-09-29 05:43,2.5550
VANCOUVER HARBOUR,2019-09-29 05:44,2.5390
VANCOUVER HARBOUR,2019-09-29 05:45,2.5360
VANCOUVER HARBOUR,2019-09-29 05:46,2.5170
VANCOUVER HARBOUR,2019-09-29 05:47,2.5050
VANCOUVER HARBOUR,2019-09-29 05:48,2.4960
VANCOUVER HARBOUR,2019-09-29 05:49,2.4840
VANCOUVER HARBOUR,2019-09-29 05:50,2.47
VANCOUVER HARBOUR,2019-09-29 05:51,2.4630
VANCOUVER HARBOUR,2019-09-29 05:52,2.4510
VANCOUVER HARBOUR,2019-09-29 05:53,2.4410
VANCOUVER HARBOUR,2019-09-29 05:54,2.4280
VANCOUVER HARBOUR,2019-09-29 05:55,2.4180
VANCOUVER HARBOUR,2019-09-29 05:56,2.4050
VANCOUVER HARBOUR,2019-09-29 05:57,2.3950
VANCOUVER HARBOUR,2019-09-29 05:58,2.3880
VANCOUVER HARBOUR,2019-09-29 05:59,2.3760
VANCOUVER HARBOUR,2019-09-29 06:00,2.3650
VANCOUVER HARBOUR,2019-09-29 06:01,2.3520
VANCOUVER HARBOUR,2019-09-29 06:02,2.3470
VANCOUVER HARBOUR,2019-09-29 06:03,2.3390
VANCOUVER HARBOUR,2019-09-29 06:04,2.3260
VANCOUVER HARBOUR,2019-09-29 06:05,2.3190
VANCOUVER HARBOUR,2019-09-29 06:06,2.3060
VANCOUVER HARBOUR,2019-09-29 06:07,2.2970
VANCOUVER HARBOUR,2019-09-29 06:08,2.2840
VANCOUVER HARBOUR,2019-09-29 06:09,2.28
VANCOUVER HARBOUR,2019-09-29 06:10,2.2670
VANCOUVER HARBOUR,2019-09-29 06:11,2.2560
VANCOUVER HARBOUR,2019-09-29 06:12,2.2540
VANCOUVER HARBOUR,2019-09-29 06:13,2.2470
VANCOUVER HARBOUR,2019-09-29 06:14,2.2380
VANCOUVER HARBOUR,2019-09-29 06:15,2.2250
VANCOUVER HARBOUR,2019-09-29 06:16,2.2150
VANCOUVER HARBOUR,2019-09-29 06:17,2.2050
VANCOUVER HARBOUR,2019-09-29 06:18,2.1980
VANCOUVER HARBOUR,2019-09-29 06:19,2.1890
VANCOUVER HARBOUR,2019-09-29 06:20,2.1830
VANCOUVER HARBOUR,2019-09-29 06:21,2.1770
VANCOUVER HARBOUR,2019-09-29 06:22,2.1710
VANCOUVER HARBOUR,2019-09-29 06:23,2.1620
VANCOUVER HARBOUR,2019-09-29 06:24,2.1520
VANCOUVER HARBOUR,2019-09-29 06:25,2.1460
VANCOUVER HARBOUR,2019-09-29 06:26,2.1360
VANCOUVER HARBOUR,2019-09-29 06:27,2.1220
VANCOUVER HARBOUR,2019-09-29 06:28,2.1170
VANCOUVER HARBOUR,2019-09-29 06:29,2.1150
VANCOUVER HARBOUR,2019-09-29 06:30,2.11
VANCOUVER HARBOUR,2019-09-29 06:31,2.0980
VANCOUVER HARBOUR,2019-09-29 06:32,2.09
VANCOUVER HARBOUR,2019-09-29 06:33,2.0840
VANCOUVER HARBOUR,2019-09-29 06:34,2.08
VANCOUVER HARBOUR,2019-09-29 06:35,2.0670
VANCOUVER HARBOUR,2019-09-29 06:36,2.0580
VANCOUVER HARBOUR,2019-09-29 06:37,2.0560
VANCOUVER HARBOUR,2019-09-29 06:38,2.0450
VANCOUVER HARBOUR,2019-09-29 06:39,2.0390
VANCOUVER HARBOUR,2019-09-29 06:40,2.0360
VANCOUVER HARBOUR,2019-09-29 06:41,2.0250
VANCOUVER HARBOUR,2019-09-29 06:42,2.0180
VANCOUVER HARBOUR,2019-09-29 06:43,2.01
VANCOUVER HARBOUR,2019-09-29 06:44,2.0080
VANCOUVER HARBOUR,2019-09-29 06:45,1.9980
VANCOUVER HARBOUR,2019-09-29 06:46,1.9860
VANCOUVER HARBOUR,2019-09-29 06:47,1.9840
VANCOUVER HARBOUR,2019-09-29 06:48,1.9780
VANCOUVER HARBOUR,2019-09-29 06:49,1.9720
VANCOUVER HARBOUR,2019-09-29 06:50,1.9640
VANCOUVER HARBOUR,2019-09-29 06:51,1.96
VANCOUVER HARBOUR,2019-09-29 06:52,1.9520
VANCOUVER HARBOUR,2019-09-29 06:53,1.9390
VANCOUVER HARBOUR,2019-09-29 06:54,1.94
VANCOUVER HARBOUR,2019-09-29 06:55,1.9380
VANCOUVER HARBOUR,2019-09-29 06:56,1.9270
VANCOUVER HARBOUR,2019-09-29 06:57,1.9240
VANCOUVER HARBOUR,2019-09-29 06:58,1.9180
VANCOUVER HARBOUR,2019-09-29 06:59,1.9140
VANCOUVER HARBOUR,2019-09-29 07:00,1.9110
VANCOUVER HARBOUR,2019-09-29 07:01,1.9050
VANCOUVER HARBOUR,2019-09-29 07:02,1.8990
VANCOUVER HARBOUR,2019-09-29 07:03,1.8920
VANCOUVER HARBOUR,2019-09-29 07:04,1.8890
VANCOUVER HARBOUR,2019-09-29 07:05,1.8810
VANCOUVER HARBOUR,2019-09-29 07:06,1.8750
VANCOUVER HARBOUR,2019-09-29 07:07,1.8780
VANCOUVER HARBOUR,2019-09-29 07:08,1.8750
VANCOUVER HARBOUR,2019-09-29 07:09,1.87
VANCOUVER HARBOUR,2019-09-29 07:10,1.8620
VANCOUVER HARBOUR,2019-09-29 07:11,1.8590
VANCOUVER HARBOUR,2019-09-29 07:12,1.8540
VANCOUVER HARBOUR,2019-09-29 07:13,1.85
VANCOUVER HARBOUR,2019-09-29 07:14,1.8460
VANCOUVER HARBOUR,2019-09-29 07:15,1.8430
VANCOUVER HARBOUR,2019-09-29 07:16,1.8420
VANCOUVER HARBOUR,2019-09-29 07:17,1.8370
VANCOUVER HARBOUR,2019-09-29 07:18,1.8360
VANCOUVER HARBOUR,2019-09-29 07:19,1.8350
VANCOUVER HARBOUR,2019-09-29 07:20,1.8290
VANCOUVER HARBOUR,2019-09-29 07:21,1.8270
VANCOUVER HARBOUR,2019-09-29 07:22,1.8220
VANCOUVER HARBOUR,2019-09-29 07:23,1.82
VANCOUVER HARBOUR,2019-09-29 07:24,1.8140
VANCOUVER HARBOUR,2019-09-29 07:25,1.8110
VANCOUVER HARBOUR,2019-09-29 07:26,1.8150
VANCOUVER HARBOUR,2019-09-29 07:27,1.8160
VANCOUVER HARBOUR,2019-09-29 07:28,1.8130
VANCOUVER HARBOUR,2019-09-29 07:29,1.8090
VANCOUVER HARBOUR,2019-09-29 07:30,1.8070
VANCOUVER HARBOUR,2019-09-29 07:31,1.8030
VANCOUVER HARBOUR,2019-09-29 07:32,1.80
VANCOUVER HARBOUR,2019-09-29 07:33,1.8010
VANCOUVER HARBOUR,2019-09-29 07:34,1.8020
VANCOUVER HARBOUR,2019-09-29 07:35,1.7990
VANCOUVER HARBOUR,2019-09-29 07:36,1.8010
VANCOUVER HARBOUR,2019-09-29 07:37,1.80
VANCOUVER HARBOUR,2019-09-29 07:38,1.80
VANCOUVER HARBOUR,2019-09-29 07:39,1.7940
VANCOUVER HARBOUR,2019-09-29 07:40,1.7930
VANCOUVER HARBOUR,2019-09-29 07:41,1.7940
VANCOUVER HARBOUR,2019-09-29 07:42,1.7960
VANCOUVER HARBOUR,2019-09-29 07:43,1.7940
VANCOUVER HARBOUR,2019-09-29 07:44,1.7930
VANCOUVER HARBOUR,2019-09-29 07:45,1.7960
