time,encoder
2019-09-01 00:00, 3.5095
2019-09-01 00:01, 3.4935
2019-09-01 00:02, 3.4775
2019-09-01 00:03, 3.4615
2019-09-01 00:04, 3.4455
2019-09-01 00:05, 3.431
2019-09-01 00:06, 3.416
2019-09-01 00:07, 3.3994999999999997
2019-09-01 00:08, 3.3845
2019-09-01 00:09, 3.3695000000000004
2019-09-01 00:10, 3.353
2019-09-01 00:11, 3.3365
2019-09-01 00:12, 3.3215000000000003
2019-09-01 00:13, 3.306
2019-09-01 00:14, 3.2895000000000003
2019-09-01 00:15, 3.2735000000000003
2019-09-01 00:16, 3.2575000000000003
2019-09-01 00:17, 3.2415000000000003
2019-09-01 00:18, 3.2245
2019-09-01 00:19, 3.207
2019-09-01 00:20, 3.189
2019-09-01 00:21, 3.172
2019-09-01 00:22, 3.155
2019-09-01 00:23, 3.1384999999999996
2019-09-01 00:24, 3.122
2019-09-01 00:25, 3.1055
2019-09-01 00:26, 3.0885
2019-09-01 00:27, 3.0725
2019-09-01 00:28, 3.055
2019-09-01 00:29, 3.0374999999999996
2019-09-01 00:30, 3.0205
2019-09-01 00:31, 3.0035
2019-09-01 00:32, 2.9865000000000004
2019-09-01 00:33, 2.97
2019-09-01 00:34, 2.9535
2019-09-01 00:35, 2.9375
2019-09-01 00:36, 2.9215
2019-09-01 00:37, 2.9044999999999996
2019-09-01 00:38, 2.8875
2019-09-01 00:39, 2.8695000000000004
2019-09-01 00:40, 2.8525
2019-09-01 00:41, 2.835
2019-09-01 00:42, 2.8185000000000002
2019-09-01 00:43, 2.8015
2019-09-01 00:44, 2.7845
2019-09-01 00:45, 2.7685
2019-09-01 00:46, 2.7515
2019-09-01 00:47, 2.7355
2019-09-01 00:48, 2.7184999999999997
2019-09-01 00:49, 2.7015000000000002
2019-09-01 00:50, 2.6835
2019-09-01 00:51, 2.6665
2019-09-01 00:52, 2.6494999999999997
2019-09-01 00:53, 2.6325000000000003
2019-09-01 00:54, 2.6165000000000003
2019-09-01 00:55, 2.6
2019-09-01 00:56, 2.5835
2019-09-01 00:57, 2.5675
2019-09-01 00:58, 2.5515
2019-09-01 00:59, 2.535
2019-09-01 01:00, 2.5185
2019-09-01 01:01, 2.5015
2019-09-01 01:02, 2.4855
2019-09-01 01:03, 2.4705000000000004
2019-09-01 01:04, 2.4524999999999997
2019-09-01 01:05, 2.4364999999999997
2019-09-01 01:06, 2.4215
2019-09-01 01:07, 2.405
2019-09-01 01:08, 2.39
2019-09-01 01:09, 2.3745000000000003
2019-09-01 01:10, 2.3575
2019-09-01 01:11, 2.3415
2019-09-01 01:12, 2.326
2019-09-01 01:13, 2.3114999999999997
2019-09-01 01:14, 2.296
2019-09-01 01:15, 2.281
2019-09-01 01:16, 2.2675
2019-09-01 01:17, 2.2525
2019-09-01 01:18, 2.2375
2019-09-01 01:19, 2.2235
2019-09-01 01:20, 2.208
2019-09-01 01:21, 2.1935000000000002
2019-09-01 01:22, 2.179
2019-09-01 01:23, 2.1635
2019-09-01 01:24, 2.1494999999999997
2019-09-01 01:25, 2.134
2019-09-01 01:26, 2.1205
2019-09-01 01:27, 2.1055
2019-09-01 01:28, 2.09
2019-09-01 01:29, 2.076
2019-09-01 01:30, 2.0614999999999997
2019-09-01 01:31, 2.0465
2019-09-01 01:32, 2.031
2019-09-01 01:33, 2.0155000000000003
2019-09-01 01:34, 2.001
2019-09-01 01:35, 1.9855
2019-09-01 01:36, 1.9705
2019-09-01 01:37, 1.9565000000000001
2019-09-01 01:38, 1.942
2019-09-01 01:39, 1.9275
2019-09-01 01:40, 1.9135
2019-09-01 01:41, 1.8984999999999999
2019-09-01 01:42, 1.8845
2019-09-01 01:43, 1.8705
2019-09-01 01:44, 1.8565
2019-09-01 01:45, 1.8425
2019-09-01 01:46, 1.8295
2019-09-01 01:47, 1.8165
2019-09-01 01:48, 1.8035
2019-09-01 01:49, 1.7915
2019-09-01 01:50, 1.7795
2019-09-01 01:51, 1.7665
2019-09-01 01:52, 1.7545
2019-09-01 01:53, 1.742
2019-09-01 01:54, 1.7295
2019-09-01 01:55, 1.7175
2019-09-01 01:56, 1.7045
2019-09-01 01:57, 1.6925
2019-09-01 01:58, 1.6815
2019-09-01 01:59, 1.6695
2019-09-01 02:00, 1.6575
2019-09-01 02:01, 1.6444999999999999
2019-09-01 02:02, 1.6324999999999998
2019-09-01 02:03, 1.62
2019-09-01 02:04, 1.608
2019-09-01 02:05, 1.5955
2019-09-01 02:06, 1.5835
2019-09-01 02:07, 1.572
2019-09-01 02:08, 1.5605
2019-09-01 02:09, 1.549
2019-09-01 02:10, 1.538
2019-09-01 02:11, 1.527
2019-09-01 02:12, 1.516
2019-09-01 02:13, 1.5045
2019-09-01 02:14, 1.493
2019-09-01 02:15, 1.4825
2019-09-01 02:16, 1.4725000000000001
2019-09-01 02:17, 1.4625
2019-09-01 02:18, 1.4525000000000001
2019-09-01 02:19, 1.4425
2019-09-01 02:20, 1.432
2019-09-01 02:21, 1.4215
2019-09-01 02:22, 1.411
2019-09-01 02:23, 1.4005
2019-09-01 02:24, 1.391
2019-09-01 02:25, 1.381
2019-09-01 02:26, 1.3715000000000002
2019-09-01 02:27, 1.362
2019-09-01 02:28, 1.353
2019-09-01 02:29, 1.3445
2019-09-01 02:30, 1.3355000000000001
2019-09-01 02:31, 1.327
2019-09-01 02:32, 1.318
2019-09-01 02:33, 1.309
2019-09-01 02:34, 1.3005
2019-09-01 02:35, 1.2925
2019-09-01 02:36, 1.2845
2019-09-01 02:37, 1.2765
2019-09-01 02:38, 1.269
2019-09-01 02:39, 1.261
2019-09-01 02:40, 1.253
2019-09-01 02:41, 1.245
2019-09-01 02:42, 1.2375
2019-09-01 02:43, 1.2295
2019-09-01 02:44, 1.222
2019-09-01 02:45, 1.214
2019-09-01 02:46, 1.2065000000000001
2019-09-01 02:47, 1.1985000000000001
2019-09-01 02:48, 1.1905000000000001
2019-09-01 02:49, 1.1825
2019-09-01 02:50, 1.1745
2019-09-01 02:51, 1.1665
2019-09-01 02:52, 1.159
2019-09-01 02:53, 1.1515
2019-09-01 02:54, 1.1444999999999999
2019-09-01 02:55, 1.138
2019-09-01 02:56, 1.1315
2019-09-01 02:57, 1.1245
2019-09-01 02:58, 1.118
2019-09-01 02:59, 1.1115
2019-09-01 03:00, 1.105
2019-09-01 03:01, 1.0985
2019-09-01 03:02, 1.0925
2019-09-01 03:03, 1.0875
2019-09-01 03:04, 1.0815000000000001
2019-09-01 03:05, 1.0765
2019-09-01 03:06, 1.0715
2019-09-01 03:07, 1.0670000000000002
2019-09-01 03:08, 1.0630000000000002
2019-09-01 03:09, 1.0594999999999999
2019-09-01 03:10, 1.0565
2019-09-01 03:11, 1.0525
2019-09-01 03:12, 1.049
2019-09-01 03:13, 1.045
2019-09-01 03:14, 1.0415
2019-09-01 03:15, 1.0385
2019-09-01 03:16, 1.0350000000000001
2019-09-01 03:17, 1.0325
2019-09-01 03:18, 1.0299999999999998
2019-09-01 03:19, 1.0274999999999999
2019-09-01 03:20, 1.025
2019-09-01 03:21, 1.0230000000000001
2019-09-01 03:22, 1.021
2019-09-01 03:23, 1.0190000000000001
2019-09-01 03:24, 1.0165
2019-09-01 03:25, 1.0139999999999998
2019-09-01 03:26, 1.0114999999999998
2019-09-01 03:27, 1.009
2019-09-01 03:28, 1.0070000000000001
2019-09-01 03:29, 1.0055
2019-09-01 03:30, 1.0034999999999998
2019-09-01 03:31, 1.0019999999999998
2019-09-01 03:32, 1.001
2019-09-01 03:33, 1.0
2019-09-01 03:34, 0.9984999999999999
2019-09-01 03:35, 0.997
2019-09-01 03:36, 0.9964999999999999
2019-09-01 03:37, 0.995
2019-09-01 03:38, 0.994
2019-09-01 03:39, 0.9935
2019-09-01 03:40, 0.993
2019-09-01 03:41, 0.992
2019-09-01 03:42, 0.992
2019-09-01 03:43, 0.992
2019-09-01 03:44, 0.992
2019-09-01 03:45, 0.993
2019-09-01 03:46, 0.993
2019-09-01 03:47, 0.9944999999999999
2019-09-01 03:48, 0.9955
2019-09-01 03:49, 0.997
2019-09-01 03:50, 0.998
2019-09-01 03:51, 1.0
2019-09-01 03:52, 1.001
2019-09-01 03:53, 1.0019999999999998
2019-09-01 03:54, 1.004
2019-09-01 03:55, 1.0059999999999998
2019-09-01 03:56, 1.009
2019-09-01 03:57, 1.0125
2019-09-01 03:58, 1.016
2019-09-01 03:59, 1.0190000000000001
2019-09-01 04:00, 1.0225
2019-09-01 04:01, 1.0259999999999998
2019-09-01 04:02, 1.0299999999999998
2019-09-01 04:03, 1.0335
2019-09-01 04:04, 1.0375
2019-09-01 04:05, 1.041
2019-09-01 04:06, 1.045
2019-09-01 04:07, 1.049
2019-09-01 04:08, 1.053
2019-09-01 04:09, 1.0575
2019-09-01 04:10, 1.0619999999999998
2019-09-01 04:11, 1.0665
2019-09-01 04:12, 1.0710000000000002
2019-09-01 04:13, 1.0755
2019-09-01 04:14, 1.08
2019-09-01 04:15, 1.0845
2019-09-01 04:16, 1.089
2019-09-01 04:17, 1.0939999999999999
2019-09-01 04:18, 1.0990000000000002
2019-09-01 04:19, 1.1045
2019-09-01 04:20, 1.1099999999999999
2019-09-01 04:21, 1.1155
2019-09-01 04:22, 1.121
2019-09-01 04:23, 1.1265
2019-09-01 04:24, 1.1324999999999998
2019-09-01 04:25, 1.1385
2019-09-01 04:26, 1.1444999999999999
2019-09-01 04:27, 1.1515
2019-09-01 04:28, 1.1595
2019-09-01 04:29, 1.1675
2019-09-01 04:30, 1.1749999999999998
2019-09-01 04:31, 1.1825
2019-09-01 04:32, 1.1905000000000001
2019-09-01 04:33, 1.1985000000000001
2019-09-01 04:34, 1.2069999999999999
2019-09-01 04:35, 1.2149999999999999
2019-09-01 04:36, 1.2235
2019-09-01 04:37, 1.2320000000000002
2019-09-01 04:38, 1.2405
2019-09-01 04:39, 1.2485
2019-09-01 04:40, 1.2574999999999998
2019-09-01 04:41, 1.266
2019-09-01 04:42, 1.2745
2019-09-01 04:43, 1.2835
