time,encoder
2019-09-15 00:00, 4.9835
2019-09-15 00:01, 4.9675
2019-09-15 00:02, 4.9505
2019-09-15 00:03, 4.9335
2019-09-15 00:04, 4.9165
2019-09-15 00:05, 4.8995
2019-09-15 00:06, 4.8825
2019-09-15 00:07, 4.8665
2019-09-15 00:08, 4.8495
2019-09-15 00:09, 4.832
2019-09-15 00:10, 4.814
2019-09-15 00:11, 4.7965
2019-09-15 00:12, 4.779
2019-09-15 00:13, 4.7615
2019-09-15 00:14, 4.744
2019-09-15 00:15, 4.726
2019-09-15 00:16, 4.7085
2019-09-15 00:17, 4.691
2019-09-15 00:18, 4.6735
2019-09-15 00:19, 4.656
2019-09-15 00:20, 4.638
2019-09-15 00:21, 4.62
2019-09-15 00:22, 4.6015
2019-09-15 00:23, 4.583
2019-09-15 00:24, 4.564
2019-09-15 00:25, 4.5455000000000005
2019-09-15 00:26, 4.527
2019-09-15 00:27, 4.507
2019-09-15 00:28, 4.4879999999999995
2019-09-15 00:29, 4.469
2019-09-15 00:30, 4.4510000000000005
2019-09-15 00:31, 4.432
2019-09-15 00:32, 4.4135
2019-09-15 00:33, 4.394500000000001
2019-09-15 00:34, 4.375500000000001
2019-09-15 00:35, 4.357
2019-09-15 00:36, 4.338
2019-09-15 00:37, 4.3185
2019-09-15 00:38, 4.2989999999999995
2019-09-15 00:39, 4.279
2019-09-15 00:40, 4.259499999999999
2019-09-15 00:41, 4.240500000000001
2019-09-15 00:42, 4.221
2019-09-15 00:43, 4.201499999999999
2019-09-15 00:44, 4.1815
2019-09-15 00:45, 4.161
2019-09-15 00:46, 4.141
2019-09-15 00:47, 4.121499999999999
2019-09-15 00:48, 4.102
2019-09-15 00:49, 4.082
2019-09-15 00:50, 4.0615000000000006
2019-09-15 00:51, 4.041
2019-09-15 00:52, 4.02
2019-09-15 00:53, 3.9995
2019-09-15 00:54, 3.9795
2019-09-15 00:55, 3.9605
2019-09-15 00:56, 3.941
2019-09-15 00:57, 3.9210000000000003
2019-09-15 00:58, 3.901
2019-09-15 00:59, 3.8805
2019-09-15 01:00, 3.8609999999999998
2019-09-15 01:01, 3.8405
2019-09-15 01:02, 3.8195
2019-09-15 01:03, 3.7984999999999998
2019-09-15 01:04, 3.7779999999999996
2019-09-15 01:05, 3.758
2019-09-15 01:06, 3.7380000000000004
2019-09-15 01:07, 3.718
2019-09-15 01:08, 3.6980000000000004
2019-09-15 01:09, 3.6769999999999996
2019-09-15 01:10, 3.6565
2019-09-15 01:11, 3.6369999999999996
2019-09-15 01:12, 3.617
2019-09-15 01:13, 3.596
2019-09-15 01:14, 3.5759999999999996
2019-09-15 01:15, 3.5564999999999998
2019-09-15 01:16, 3.5365
2019-09-15 01:17, 3.5164999999999997
2019-09-15 01:18, 3.4965
2019-09-15 01:19, 3.4765
2019-09-15 01:20, 3.4565
2019-09-15 01:21, 3.4365
2019-09-15 01:22, 3.4175
2019-09-15 01:23, 3.3975
2019-09-15 01:24, 3.3775
2019-09-15 01:25, 3.3575
2019-09-15 01:26, 3.3385
2019-09-15 01:27, 3.3195
2019-09-15 01:28, 3.2995
2019-09-15 01:29, 3.2805
2019-09-15 01:30, 3.2605
2019-09-15 01:31, 3.2415000000000003
2019-09-15 01:32, 3.2215
2019-09-15 01:33, 3.2030000000000003
2019-09-15 01:34, 3.1845
2019-09-15 01:35, 3.1654999999999998
2019-09-15 01:36, 3.1465
2019-09-15 01:37, 3.1275
2019-09-15 01:38, 3.1085000000000003
2019-09-15 01:39, 3.0895
2019-09-15 01:40, 3.0705
2019-09-15 01:41, 3.053
2019-09-15 01:42, 3.035
2019-09-15 01:43, 3.0175
2019-09-15 01:44, 3.0
2019-09-15 01:45, 2.981
2019-09-15 01:46, 2.9610000000000003
2019-09-15 01:47, 2.942
2019-09-15 01:48, 2.9234999999999998
2019-09-15 01:49, 2.908
2019-09-15 01:50, 2.892
2019-09-15 01:51, 2.8745000000000003
2019-09-15 01:52, 2.858
2019-09-15 01:53, 2.841
2019-09-15 01:54, 2.8235
2019-09-15 01:55, 2.8064999999999998
2019-09-15 01:56, 2.7895000000000003
2019-09-15 01:57, 2.7729999999999997
2019-09-15 01:58, 2.7569999999999997
2019-09-15 01:59, 2.7395
2019-09-15 02:00, 2.724
2019-09-15 02:01, 2.7065
2019-09-15 02:02, 2.6915
2019-09-15 02:03, 2.6755
2019-09-15 02:04, 2.66
2019-09-15 02:05, 2.6435
2019-09-15 02:06, 2.6275
2019-09-15 02:07, 2.6125
2019-09-15 02:08, 2.5955000000000004
2019-09-15 02:09, 2.583
2019-09-15 02:10, 2.57
2019-09-15 02:11, 2.554
2019-09-15 02:12, 2.5385
2019-09-15 02:13, 2.5235000000000003
2019-09-15 02:14, 2.51
2019-09-15 02:15, 2.4945000000000004
