time,encoder
2019-09-29 00:00, 1.3984999999999999
2019-09-29 00:01, 1.387
2019-09-29 00:02, 1.372
2019-09-29 00:03, 1.3605
2019-09-29 00:04, 1.3555000000000001
2019-09-29 00:05, 1.3490000000000002
2019-09-29 00:06, 1.3415
2019-09-29 00:07, 1.3355000000000001
2019-09-29 00:08, 1.3275000000000001
2019-09-29 00:09, 1.317
2019-09-29 00:10, 1.3014999999999999
2019-09-29 00:11, 1.2894999999999999
2019-09-29 00:12, 1.279
2019-09-29 00:13, 1.2690000000000001
2019-09-29 00:14, 1.258
2019-09-29 00:15, 1.245
2019-09-29 00:16, 1.234
2019-09-29 00:17, 1.2200000000000002
2019-09-29 00:18, 1.206
2019-09-29 00:19, 1.195
2019-09-29 00:20, 1.185
2019-09-29 00:21, 1.1735
2019-09-29 00:22, 1.1625
2019-09-29 00:23, 1.153
2019-09-29 00:24, 1.146
2019-09-29 00:25, 1.1429999999999998
2019-09-29 00:26, 1.1429999999999998
2019-09-29 00:27, 1.1364999999999998
2019-09-29 00:28, 1.1315
2019-09-29 00:29, 1.1235
2019-09-29 00:30, 1.112
2019-09-29 00:31, 1.0979999999999999
2019-09-29 00:32, 1.0870000000000002
2019-09-29 00:33, 1.0755
2019-09-29 00:34, 1.0605
2019-09-29 00:35, 1.05
2019-09-29 00:36, 1.036
2019-09-29 00:37, 1.0225
2019-09-29 00:38, 1.0110000000000001
2019-09-29 00:39, 1.001
2019-09-29 00:40, 0.9955
2019-09-29 00:41, 0.993
2019-09-29 00:42, 0.9864999999999999
2019-09-29 00:43, 0.976
2019-09-29 00:44, 0.97
2019-09-29 00:45, 0.9635
2019-09-29 00:46, 0.956
2019-09-29 00:47, 0.9464999999999999
2019-09-29 00:48, 0.9315
2019-09-29 00:49, 0.917
2019-09-29 00:50, 0.904
2019-09-29 00:51, 0.894
2019-09-29 00:52, 0.888
2019-09-29 00:53, 0.8835
2019-09-29 00:54, 0.8765000000000001
2019-09-29 00:55, 0.8705
2019-09-29 00:56, 0.8585
2019-09-29 00:57, 0.8454999999999999
2019-09-29 00:58, 0.834
2019-09-29 00:59, 0.8274999999999999
2019-09-29 01:00, 0.8205
2019-09-29 01:01, 0.812
2019-09-29 01:02, 0.8075000000000001
2019-09-29 01:03, 0.8075000000000001
2019-09-29 01:04, 0.8085
2019-09-29 01:05, 0.8085
2019-09-29 01:06, 0.8055000000000001
2019-09-29 01:07, 0.805
2019-09-29 01:08, 0.799
2019-09-29 01:09, 0.7925
2019-09-29 01:10, 0.7865
2019-09-29 01:11, 0.779
2019-09-29 01:12, 0.7705
2019-09-29 01:13, 0.766
2019-09-29 01:14, 0.7615000000000001
2019-09-29 01:15, 0.7505
2019-09-29 01:16, 0.743
2019-09-29 01:17, 0.737
2019-09-29 01:18, 0.7284999999999999
2019-09-29 01:19, 0.7235
2019-09-29 01:20, 0.7155
2019-09-29 01:21, 0.71
2019-09-29 01:22, 0.7044999999999999
2019-09-29 01:23, 0.6964999999999999
2019-09-29 01:24, 0.6895
2019-09-29 01:25, 0.6855
2019-09-29 01:26, 0.681
2019-09-29 01:27, 0.673
2019-09-29 01:28, 0.6705000000000001
2019-09-29 01:29, 0.667
2019-09-29 01:30, 0.6585000000000001
2019-09-29 01:31, 0.6525000000000001
2019-09-29 01:32, 0.647
2019-09-29 01:33, 0.643
2019-09-29 01:34, 0.6415
2019-09-29 01:35, 0.6375
2019-09-29 01:36, 0.634
2019-09-29 01:37, 0.6335
2019-09-29 01:38, 0.632
2019-09-29 01:39, 0.6275
2019-09-29 01:40, 0.623
2019-09-29 01:41, 0.618
2019-09-29 01:42, 0.611
2019-09-29 01:43, 0.608
2019-09-29 01:44, 0.605
2019-09-29 01:45, 0.5985
2019-09-29 01:46, 0.5954999999999999
2019-09-29 01:47, 0.5914999999999999
2019-09-29 01:48, 0.588
2019-09-29 01:49, 0.5885
2019-09-29 01:50, 0.5914999999999999
2019-09-29 01:51, 0.593
2019-09-29 01:52, 0.59
2019-09-29 01:53, 0.591
2019-09-29 01:54, 0.5905
2019-09-29 01:55, 0.5885
2019-09-29 01:56, 0.585
2019-09-29 01:57, 0.5845
2019-09-29 01:58, 0.5825
2019-09-29 01:59, 0.5834999999999999
2019-09-29 02:00, 0.5814999999999999
2019-09-29 02:01, 0.578
2019-09-29 02:02, 0.576
2019-09-29 02:03, 0.574
2019-09-29 02:04, 0.5714999999999999
2019-09-29 02:05, 0.5714999999999999
2019-09-29 02:06, 0.5725
2019-09-29 02:07, 0.575
2019-09-29 02:08, 0.578
2019-09-29 02:09, 0.582
2019-09-29 02:10, 0.584
2019-09-29 02:11, 0.584
2019-09-29 02:12, 0.585
2019-09-29 02:13, 0.589
2019-09-29 02:14, 0.591
2019-09-29 02:15, 0.5925
2019-09-29 02:16, 0.5925
