time,encoder
2019-09-01 00:00, 2.333
2019-09-01 00:01, 2.324
2019-09-01 00:02, 2.315
2019-09-01 00:03, 2.3045
2019-09-01 00:04, 2.2935
2019-09-01 00:05, 2.2800000000000002
2019-09-01 00:06, 2.2615
2019-09-01 00:07, 2.2435
2019-09-01 00:08, 2.2285
2019-09-01 00:09, 2.2169999999999996
2019-09-01 00:10, 2.2065
2019-09-01 00:11, 2.1965
2019-09-01 00:12, 2.183
2019-09-01 00:13, 2.17
2019-09-01 00:14, 2.157
2019-09-01 00:15, 2.146
2019-09-01 00:16, 2.1340000000000003
2019-09-01 00:17, 2.1225
2019-09-01 00:18, 2.1135
2019-09-01 00:19, 2.107
2019-09-01 00:20, 2.097
2019-09-01 00:21, 2.0815
2019-09-01 00:22, 2.066
2019-09-01 00:23, 2.0519999999999996
2019-09-01 00:24, 2.037
2019-09-01 00:25, 2.024
2019-09-01 00:26, 2.0145
2019-09-01 00:27, 2.0075
2019-09-01 00:28, 1.9985
2019-09-01 00:29, 1.987
2019-09-01 00:30, 1.9745
2019-09-01 00:31, 1.9615
2019-09-01 00:32, 1.9485000000000001
2019-09-01 00:33, 1.9344999999999999
2019-09-01 00:34, 1.921
2019-09-01 00:35, 1.907
2019-09-01 00:36, 1.892
2019-09-01 00:37, 1.881
2019-09-01 00:38, 1.876
2019-09-01 00:39, 1.8690000000000002
2019-09-01 00:40, 1.8565
2019-09-01 00:41, 1.843
2019-09-01 00:42, 1.8305
2019-09-01 00:43, 1.8210000000000002
2019-09-01 00:44, 1.8105
2019-09-01 00:45, 1.7985
2019-09-01 00:46, 1.7885
2019-09-01 00:47, 1.7759999999999998
2019-09-01 00:48, 1.7639999999999998
2019-09-01 00:49, 1.75
2019-09-01 00:50, 1.7385000000000002
2019-09-01 00:51, 1.729
2019-09-01 00:52, 1.7175
2019-09-01 00:53, 1.7045
2019-09-01 00:54, 1.69
2019-09-01 00:55, 1.6764999999999999
2019-09-01 00:56, 1.663
