time,encoder
2019-08-18 00:00, 2.484
2019-08-18 00:01, 2.4775
2019-08-18 00:02, 2.474
2019-08-18 00:03, 2.4735
2019-08-18 00:04, 2.4655
2019-08-18 00:05, 2.455
2019-08-18 00:06, 2.444
2019-08-18 00:07, 2.4335
2019-08-18 00:08, 2.4245
2019-08-18 00:09, 2.4145000000000003
2019-08-18 00:10, 2.4050000000000002
2019-08-18 00:11, 2.3975
2019-08-18 00:12, 2.3905000000000003
2019-08-18 00:13, 2.3825000000000003
2019-08-18 00:14, 2.3765
2019-08-18 00:15, 2.3754999999999997
2019-08-18 00:16, 2.3735
2019-08-18 00:17, 2.3695000000000004
2019-08-18 00:18, 2.3655
2019-08-18 00:19, 2.3605
2019-08-18 00:20, 2.3514999999999997
2019-08-18 00:21, 2.3425000000000002
2019-08-18 00:22, 2.331
2019-08-18 00:23, 2.318
2019-08-18 00:24, 2.3055
2019-08-18 00:25, 2.2935
2019-08-18 00:26, 2.2824999999999998
2019-08-18 00:27, 2.2715
2019-08-18 00:28, 2.2605
2019-08-18 00:29, 2.2504999999999997
2019-08-18 00:30, 2.2405
2019-08-18 00:31, 2.232
2019-08-18 00:32, 2.225
2019-08-18 00:33, 2.222
2019-08-18 00:34, 2.2205000000000004
2019-08-18 00:35, 2.2155
2019-08-18 00:36, 2.2104999999999997
2019-08-18 00:37, 2.2045000000000003
2019-08-18 00:38, 2.2015000000000002
2019-08-18 00:39, 2.199
2019-08-18 00:40, 2.192
2019-08-18 00:41, 2.186
2019-08-18 00:42, 2.178
2019-08-18 00:43, 2.17
2019-08-18 00:44, 2.161
2019-08-18 00:45, 2.1494999999999997
2019-08-18 00:46, 2.1395
2019-08-18 00:47, 2.1295
2019-08-18 00:48, 2.1189999999999998
2019-08-18 00:49, 2.1100000000000003
2019-08-18 00:50, 2.1020000000000003
2019-08-18 00:51, 2.099
2019-08-18 00:52, 2.091
2019-08-18 00:53, 2.081
2019-08-18 00:54, 2.075
2019-08-18 00:55, 2.066
2019-08-18 00:56, 2.0564999999999998
2019-08-18 00:57, 2.049
2019-08-18 00:58, 2.0435
2019-08-18 00:59, 2.036
2019-08-18 01:00, 2.0300000000000002
2019-08-18 01:01, 2.0244999999999997
2019-08-18 01:02, 2.019
2019-08-18 01:03, 2.0115
2019-08-18 01:04, 2.003
2019-08-18 01:05, 1.9955
2019-08-18 01:06, 1.9889999999999999
2019-08-18 01:07, 1.983
2019-08-18 01:08, 1.9769999999999999
2019-08-18 01:09, 1.9725000000000001
2019-08-18 01:10, 1.9649999999999999
2019-08-18 01:11, 1.9569999999999999
2019-08-18 01:12, 1.9489999999999998
2019-08-18 01:13, 1.9409999999999998
2019-08-18 01:14, 1.931
2019-08-18 01:15, 1.9215
2019-08-18 01:16, 1.9140000000000001
2019-08-18 01:17, 1.907
2019-08-18 01:18, 1.899
2019-08-18 01:19, 1.8900000000000001
2019-08-18 01:20, 1.8835
2019-08-18 01:21, 1.876
2019-08-18 01:22, 1.8690000000000002
2019-08-18 01:23, 1.863
2019-08-18 01:24, 1.8575
2019-08-18 01:25, 1.8525
2019-08-18 01:26, 1.8495
2019-08-18 01:27, 1.8455
2019-08-18 01:28, 1.8415
2019-08-18 01:29, 1.839
2019-08-18 01:30, 1.8335
2019-08-18 01:31, 1.827
2019-08-18 01:32, 1.8155000000000001
2019-08-18 01:33, 1.8039999999999998
2019-08-18 01:34, 1.795
2019-08-18 01:35, 1.7825
2019-08-18 01:36, 1.7690000000000001
2019-08-18 01:37, 1.7599999999999998
2019-08-18 01:38, 1.7519999999999998
2019-08-18 01:39, 1.7429999999999999
2019-08-18 01:40, 1.7360000000000002
2019-08-18 01:41, 1.7280000000000002
2019-08-18 01:42, 1.7185000000000001
2019-08-18 01:43, 1.7125
2019-08-18 01:44, 1.7045
2019-08-18 01:45, 1.6965
2019-08-18 01:46, 1.6925
2019-08-18 01:47, 1.6855
2019-08-18 01:48, 1.6764999999999999
2019-08-18 01:49, 1.6695
2019-08-18 01:50, 1.662
2019-08-18 01:51, 1.6564999999999999
2019-08-18 01:52, 1.6495
2019-08-18 01:53, 1.642
2019-08-18 01:54, 1.6345
2019-08-18 01:55, 1.6280000000000001
2019-08-18 01:56, 1.621
2019-08-18 01:57, 1.6145
2019-08-18 01:58, 1.6070000000000002
2019-08-18 01:59, 1.5995
2019-08-18 02:00, 1.5899999999999999
2019-08-18 02:01, 1.5819999999999999
2019-08-18 02:02, 1.5765
2019-08-18 02:03, 1.5710000000000002
2019-08-18 02:04, 1.5625
2019-08-18 02:05, 1.5505
2019-08-18 02:06, 1.5394999999999999
2019-08-18 02:07, 1.5325
2019-08-18 02:08, 1.527
2019-08-18 02:09, 1.521
2019-08-18 02:10, 1.514
2019-08-18 02:11, 1.5074999999999998
2019-08-18 02:12, 1.5045
2019-08-18 02:13, 1.4995
2019-08-18 02:14, 1.495
2019-08-18 02:15, 1.491
2019-08-18 02:16, 1.486
2019-08-18 02:17, 1.4815
2019-08-18 02:18, 1.4745
2019-08-18 02:19, 1.4695
2019-08-18 02:20, 1.4649999999999999
2019-08-18 02:21, 1.4580000000000002
2019-08-18 02:22, 1.4505
2019-08-18 02:23, 1.443
2019-08-18 02:24, 1.4380000000000002
2019-08-18 02:25, 1.4325
2019-08-18 02:26, 1.4264999999999999
2019-08-18 02:27, 1.4205
2019-08-18 02:28, 1.4165
2019-08-18 02:29, 1.4144999999999999
2019-08-18 02:30, 1.41
2019-08-18 02:31, 1.4045
2019-08-18 02:32, 1.399
2019-08-18 02:33, 1.392
2019-08-18 02:34, 1.3864999999999998
2019-08-18 02:35, 1.3835
2019-08-18 02:36, 1.3815
2019-08-18 02:37, 1.378
2019-08-18 02:38, 1.3735
2019-08-18 02:39, 1.3695
2019-08-18 02:40, 1.3665
2019-08-18 02:41, 1.3625
2019-08-18 02:42, 1.358
2019-08-18 02:43, 1.3545
2019-08-18 02:44, 1.3505
2019-08-18 02:45, 1.3475000000000001
2019-08-18 02:46, 1.3475000000000001
2019-08-18 02:47, 1.3439999999999999
2019-08-18 02:48, 1.338
2019-08-18 02:49, 1.3315000000000001
2019-08-18 02:50, 1.3215
2019-08-18 02:51, 1.3145
2019-08-18 02:52, 1.3090000000000002
2019-08-18 02:53, 1.3035
2019-08-18 02:54, 1.2999999999999998
2019-08-18 02:55, 1.295
2019-08-18 02:56, 1.2890000000000001
2019-08-18 02:57, 1.2854999999999999
2019-08-18 02:58, 1.282
2019-08-18 02:59, 1.2799999999999998
2019-08-18 03:00, 1.2795
2019-08-18 03:01, 1.275
2019-08-18 03:02, 1.2719999999999998
2019-08-18 03:03, 1.2705
2019-08-18 03:04, 1.2694999999999999
2019-08-18 03:05, 1.2679999999999998
2019-08-18 03:06, 1.2639999999999998
2019-08-18 03:07, 1.2595
2019-08-18 03:08, 1.2570000000000001
2019-08-18 03:09, 1.255
2019-08-18 03:10, 1.2519999999999998
2019-08-18 03:11, 1.2480000000000002
2019-08-18 03:12, 1.2429999999999999
2019-08-18 03:13, 1.2365
2019-08-18 03:14, 1.23
2019-08-18 03:15, 1.2269999999999999
2019-08-18 03:16, 1.225
2019-08-18 03:17, 1.2240000000000002
2019-08-18 03:18, 1.2200000000000002
2019-08-18 03:19, 1.2160000000000002
2019-08-18 03:20, 1.2160000000000002
2019-08-18 03:21, 1.2155
2019-08-18 03:22, 1.2175
2019-08-18 03:23, 1.2200000000000002
2019-08-18 03:24, 1.2195
2019-08-18 03:25, 1.217
2019-08-18 03:26, 1.2149999999999999
2019-08-18 03:27, 1.2145000000000001
2019-08-18 03:28, 1.2145000000000001
2019-08-18 03:29, 1.2155
2019-08-18 03:30, 1.2155
2019-08-18 03:31, 1.2120000000000002
2019-08-18 03:32, 1.2085
